ID,Fecha,Año,Mes,País,Región,Sector,Tamaño_Empresa,Empleados,Certificación,Tipo_Residuo,Estrategia_Circular,Residuos_Generados_Ton,Residuos_Recuperados_Ton,Residuos_Dispuestos_Ton,Tasa_Recuperación_Pct,CO2_Evitado_TonCO2eq,Agua_Ahorrada_m3,Energía_Ahorrada_MWh,Inversión_USD,Ingresos_Circular_USD,Empleos_Creados,ROI_Pct,Índice_Circularidad
1618,2024-07-28,2024,7,Ecuador,Norte,Manufactura,Micro (<10),9,ISO 14001 + B Corp,Construcción,Intercambio Industrial,3207.69,939.54,2268.15,29.29,343.79,6829.29,757.47,18870.5,35197.37,13,86.52,7.6
1619,2022-04-14,2022,4,Ecuador,Este,Textil,Mediana (50-249),64,Cradle to Cradle,Residuos Orgánicos,Upcycling,4648.83,2121.17,2527.66,45.63,1965.15,22608.09,14869.03,438942.82,1036156.66,30,136.06,1.1
1620,2021-04-24,2021,4,España,Oeste,Metales,Pequeña (10-49),45,ISO 14001 + B Corp,Químico Peligroso,Economía de Producto como Servicio,4741.37,2531.22,2210.15,53.39,4903.61,14923.81,13115.04,414486.17,1386247.33,17,234.45,6.2
1621,2022-11-12,2022,11,Perú,Norte,Alimentos,Pequeña (10-49),23,ISO 50001,Vidrio,Reutilización,2181.39,1873.59,307.8,85.89,3962.02,6718.61,9639.35,390837.72,341042.56,23,-12.74,9.1
1622,2019-10-27,2019,10,Paraguay,Sur,Alimentos,Grande (250+),1464,ISO 50001,Madera,Digestión Anaeróbica,4458.21,4056.96,401.25,91.0,4414.28,58900.62,12757.85,484557.51,1664655.9,1,243.54,2.1
1623,2019-02-05,2019,2,Perú,Sur,Electrónica,Grande (250+),1338,ISO 50001,Residuos Orgánicos,Compostaje,4332.58,2988.64,1343.94,68.98,3245.73,8252.06,23379.96,163852.61,92736.47,8,-43.4,2.3
1624,2019-12-02,2019,12,México,Centro,Papel y Cartón,Micro (<10),6,EMAS,Químico Peligroso,Compostaje,2835.24,2579.61,255.63,90.98,1091.21,37326.8,7042.11,144654.6,266867.83,33,84.49,5.4
1625,2024-11-11,2024,11,Uruguay,Este,Textil,Pequeña (10-49),18,EMAS,Madera,Economía de Producto como Servicio,1187.33,1006.02,181.31,84.73,1131.21,2658.63,1686.2,73524.49,186419.42,48,153.55,8.7
1626,2021-11-15,2021,11,Paraguay,Este,Plásticos,Mediana (50-249),81,ISO 50001,Plástico,Economía de Producto como Servicio,3429.38,2756.28,673.1,80.37,5577.54,28744.35,3016.73,452726.59,1030064.32,15,127.52,4.8
1627,2024-06-01,2024,6,Paraguay,Norte,Plásticos,Grande (250+),528,Ninguna,Papel/Cartón,Reparación,4123.66,3276.34,847.32,79.45,4676.97,17375.37,19808.37,442502.83,1343403.3,47,203.59,6.9
1628,2022-07-20,2022,7,Chile,Norte,Papel y Cartón,Pequeña (10-49),14,EMAS,Papel/Cartón,Reutilización,4651.75,2188.19,2463.56,47.04,2352.42,23894.78,13789.81,105954.71,326640.16,32,208.28,7.8
1629,2022-11-16,2022,11,Colombia,Oeste,Agroindustria,Mediana (50-249),123,EMAS,Construcción,Co-procesamiento,4669.19,1922.67,2746.52,41.18,3006.54,7554.01,5054.77,354311.65,311288.68,32,-12.14,6.3
1630,2019-12-10,2019,12,Argentina,Oeste,Metales,Micro (<10),5,ISO 14001,Madera,Co-procesamiento,4371.46,3918.19,453.27,89.63,6346.14,20910.65,26412.36,285026.13,772886.77,29,171.16,2.2
1631,2021-10-08,2021,10,Paraguay,Este,Plásticos,Micro (<10),5,ISO 50001,Textil,Co-procesamiento,1720.81,384.26,1336.55,22.33,257.94,2912.86,1479.65,312408.57,897769.87,24,187.37,9.9
1632,2021-06-04,2021,6,Uruguay,Norte,Agroindustria,Mediana (50-249),111,ISO 50001,Construcción,Digestión Anaeróbica,3468.69,1240.15,2228.54,35.75,653.66,17035.23,6544.61,25663.23,38929.95,23,51.7,3.6
1633,2019-07-18,2019,7,Perú,Sur,Alimentos,Grande (250+),360,ISO 14001 + B Corp,Electrónicos (RAEE),Remanufactura,4781.78,3431.3,1350.48,71.76,2565.86,41942.43,25592.16,242343.52,826783.83,48,241.16,6.0
1634,2022-12-02,2022,12,Paraguay,Centro,Plásticos,Micro (<10),8,ISO 14001,Residuos Orgánicos,Reparación,1472.05,385.64,1086.41,26.2,191.03,5319.78,2161.01,280018.56,783457.25,5,179.79,4.5
1635,2019-09-19,2019,9,Brasil,Oeste,Manufactura,Micro (<10),6,B Corp,Madera,Upcycling,4778.54,4248.2,530.34,88.9,10464.65,37704.23,22713.95,13197.45,10082.66,23,-23.6,1.7
1636,2021-01-02,2021,1,España,Oeste,Plásticos,Micro (<10),1,ISO 50001,Vidrio,Compostaje,3057.39,1064.25,1993.14,34.81,1906.4,5006.68,2265.26,285761.29,351195.29,37,22.9,7.0
1637,2023-09-20,2023,9,Argentina,Norte,Químicos,Pequeña (10-49),25,B Corp,Químico Peligroso,Co-procesamiento,1060.22,457.78,602.44,43.18,1096.7,3466.41,569.96,378204.58,1066073.42,27,181.88,8.9
1638,2020-05-06,2020,5,Colombia,Norte,Manufactura,Mediana (50-249),215,Cradle to Cradle,Químico Peligroso,Upcycling,3715.58,1916.17,1799.41,51.57,1806.23,10068.07,11419.38,207101.2,274293.46,1,32.44,2.7
1639,2023-11-11,2023,11,Colombia,Oeste,Metales,Grande (250+),1609,ISO 50001,Madera,Digestión Anaeróbica,2593.82,1900.8,693.02,73.28,2868.81,14235.02,13135.54,137040.45,301411.56,19,119.94,1.8
1640,2021-06-26,2021,6,Chile,Norte,Papel y Cartón,Mediana (50-249),194,ISO 50001,Madera,Upcycling,2188.63,968.56,1220.07,44.25,597.78,9494.96,558.64,77145.56,126253.65,50,63.66,4.4
1641,2020-03-19,2020,3,Paraguay,Centro,Papel y Cartón,Micro (<10),8,ISO 14001,Textil,Digestión Anaeróbica,3908.6,1226.51,2682.09,31.38,2162.31,12601.17,9580.02,323155.45,419736.61,35,29.89,3.0
1642,2024-12-03,2024,12,Argentina,Oeste,Textil,Mediana (50-249),134,ISO 14001,Construcción,Economía de Producto como Servicio,1022.74,534.55,488.19,52.27,1242.2,5902.71,4233.74,481866.96,957622.48,15,98.73,6.3
1643,2023-11-01,2023,11,Perú,Oeste,Metales,Grande (250+),790,Cradle to Cradle,Textil,Remanufactura,275.29,130.76,144.53,47.5,58.53,1493.18,964.25,318963.47,617810.72,27,93.69,2.9
1644,2019-05-14,2019,5,Brasil,Oeste,Textil,Micro (<10),7,EMAS,Metal,Co-procesamiento,1778.88,1580.7,198.18,88.86,3254.98,6160.33,1518.88,76311.84,262669.65,32,244.21,7.4
1645,2019-10-17,2019,10,Perú,Centro,Agroindustria,Mediana (50-249),189,ISO 14001,Residuos Orgánicos,Upcycling,1741.27,1630.46,110.81,93.64,566.98,9936.8,5389.48,51539.58,60373.17,35,17.14,6.6
1646,2024-04-06,2024,4,Argentina,Oeste,Agroindustria,Grande (250+),1889,Ninguna,Metal,Intercambio Industrial,4271.77,3092.17,1179.6,72.39,5634.08,6626.14,8019.91,104396.42,223815.68,0,114.39,5.5
1647,2023-02-17,2023,2,España,Sur,Metales,Mediana (50-249),83,ISO 50001,Residuos Orgánicos,Reutilización,1340.02,747.89,592.13,55.81,1604.15,8982.04,5524.87,290609.02,813666.53,23,179.99,1.2
1648,2021-04-11,2021,4,Colombia,Norte,Plásticos,Grande (250+),332,ISO 14001,Madera,Intercambio Industrial,4518.31,2679.2,1839.11,59.3,1945.71,15307.61,18768.07,314128.07,608593.16,47,93.74,4.9
1649,2023-08-10,2023,8,México,Centro,Alimentos,Micro (<10),5,Ninguna,Metal,Compostaje,1699.07,1580.09,118.98,93.0,3335.31,4721.5,12621.08,120364.18,361467.89,2,200.31,2.1
1650,2021-07-28,2021,7,Chile,Oeste,Textil,Grande (250+),917,Ninguna,Plástico,Compostaje,220.96,82.4,138.56,37.29,97.54,1129.57,639.44,170536.54,96610.99,48,-43.35,4.0
1651,2022-11-16,2022,11,Colombia,Sur,Papel y Cartón,Micro (<10),7,B Corp,Construcción,Compostaje,3738.21,1167.44,2570.77,31.23,2209.79,3527.91,651.17,480122.02,1541317.13,43,221.03,4.8
1652,2024-09-03,2024,9,México,Norte,Plásticos,Micro (<10),4,ISO 50001,Construcción,Reciclaje,4247.71,2352.55,1895.16,55.38,4267.39,9963.58,4356.24,121223.05,351342.51,12,189.83,8.8
1653,2021-08-27,2021,8,Chile,Oeste,Químicos,Mediana (50-249),224,ISO 14001,Papel/Cartón,Intercambio Industrial,285.04,155.36,129.68,54.5,148.05,537.74,203.84,264478.49,157682.51,17,-40.38,4.7
1654,2021-02-28,2021,2,Ecuador,Norte,Plásticos,Micro (<10),4,ISO 50001,Electrónicos (RAEE),Reciclaje,3875.2,3513.32,361.88,90.66,3550.51,19725.71,15048.19,389749.88,310076.73,38,-20.44,8.0
1655,2022-12-25,2022,12,Argentina,Este,Textil,Pequeña (10-49),26,ISO 14001,Textil,Upcycling,1844.68,804.41,1040.27,43.61,1065.05,10659.95,419.69,409996.24,1311629.11,7,219.91,9.4
1656,2022-01-04,2022,1,México,Este,Agroindustria,Micro (<10),8,ISO 14001 + B Corp,Plástico,Co-procesamiento,4095.48,1908.44,2187.04,46.6,3511.83,18898.11,8852.29,340300.79,991969.82,13,191.5,8.6
1657,2023-08-12,2023,8,Ecuador,Oeste,Plásticos,Micro (<10),2,Ninguna,Textil,Economía de Producto como Servicio,188.87,126.8,62.07,67.14,175.73,1456.07,983.85,387341.11,471370.63,48,21.69,7.5
1658,2022-10-07,2022,10,Paraguay,Norte,Construcción,Pequeña (10-49),32,ISO 50001,Textil,Intercambio Industrial,4975.15,2453.34,2521.81,49.31,4209.64,4605.05,12306.41,408494.08,1089881.86,2,166.8,8.2
1659,2022-01-22,2022,1,Chile,Este,Plásticos,Pequeña (10-49),30,ISO 14001 + B Corp,Metal,Remanufactura,2489.83,2324.47,165.36,93.36,2651.84,15055.73,11213.52,196586.84,611000.83,30,210.8,6.9
1660,2020-11-22,2020,11,Colombia,Norte,Metales,Pequeña (10-49),48,Ninguna,Plástico,Intercambio Industrial,1918.21,1490.26,427.95,77.69,3592.73,4675.38,5619.51,430509.75,241043.31,7,-44.01,8.5
1661,2019-11-15,2019,11,Paraguay,Centro,Construcción,Micro (<10),9,ISO 14001 + B Corp,Madera,Reparación,249.55,219.71,29.84,88.04,546.7,1811.4,779.23,84876.13,48580.52,42,-42.76,5.4
1662,2023-03-04,2023,3,Uruguay,Oeste,Manufactura,Grande (250+),901,ISO 50001,Plástico,Reparación,530.38,245.02,285.36,46.2,422.53,2924.13,1224.91,201214.88,362597.74,31,80.2,9.7
1663,2021-02-07,2021,2,Perú,Norte,Papel y Cartón,Pequeña (10-49),49,ISO 50001,Madera,Reciclaje,1845.13,714.66,1130.47,38.73,1672.59,9117.46,5362.19,331784.92,959270.41,46,189.12,1.4
1664,2024-09-14,2024,9,Uruguay,Este,Plásticos,Grande (250+),1173,B Corp,Plástico,Digestión Anaeróbica,3196.62,1110.91,2085.71,34.75,1656.31,9929.82,6644.54,245542.13,488607.38,32,98.99,6.5
1665,2020-06-13,2020,6,Perú,Centro,Alimentos,Mediana (50-249),115,ISO 50001,Madera,Remanufactura,3024.03,1997.07,1026.96,66.04,3901.87,7779.57,3164.29,19012.17,14083.48,12,-25.92,6.8
1666,2023-07-19,2023,7,España,Norte,Agroindustria,Micro (<10),4,Cradle to Cradle,Textil,Co-procesamiento,2878.1,1048.89,1829.21,36.44,866.12,2105.35,5457.74,123412.53,267229.98,35,116.53,4.5
1667,2021-03-14,2021,3,Colombia,Este,Químicos,Pequeña (10-49),21,ISO 50001,Construcción,Remanufactura,3449.28,833.16,2616.12,24.15,1346.46,4362.71,3846.25,245988.89,477258.66,7,94.02,4.6
1668,2023-03-26,2023,3,Paraguay,Sur,Textil,Micro (<10),4,Ninguna,Papel/Cartón,Remanufactura,642.04,418.37,223.67,65.16,201.63,4269.32,1811.59,168487.91,555690.89,50,229.81,7.2
1669,2024-08-25,2024,8,Uruguay,Oeste,Plásticos,Mediana (50-249),113,Ninguna,Residuos Orgánicos,Remanufactura,4225.93,1105.18,3120.75,26.15,1062.57,2764.29,1593.17,151332.79,212687.39,20,40.54,9.3
1670,2020-08-06,2020,8,España,Centro,Construcción,Mediana (50-249),97,ISO 14001,Electrónicos (RAEE),Co-procesamiento,255.57,105.27,150.3,41.19,39.6,1276.66,353.08,351212.91,568782.14,41,61.95,3.3
1671,2019-09-18,2019,9,Argentina,Oeste,Alimentos,Grande (250+),388,ISO 14001 + B Corp,Plástico,Digestión Anaeróbica,1580.54,336.54,1244.0,21.29,524.93,1741.84,2121.91,290025.65,941889.86,17,224.76,1.1
1672,2021-05-27,2021,5,Colombia,Sur,Metales,Mediana (50-249),209,Cradle to Cradle,Madera,Co-procesamiento,2924.76,846.69,2078.07,28.95,2037.98,2490.84,3754.47,36430.8,77855.99,40,113.71,2.0
1673,2023-05-26,2023,5,Colombia,Sur,Alimentos,Grande (250+),439,EMAS,Vidrio,Remanufactura,2516.47,1748.05,768.42,69.46,911.85,10290.48,7422.45,427690.47,598212.57,23,39.87,8.8
1674,2021-05-14,2021,5,Brasil,Este,Electrónica,Pequeña (10-49),19,EMAS,Metal,Digestión Anaeróbica,4945.77,1001.68,3944.09,20.25,692.47,3171.77,2232.61,354815.34,1021563.08,39,187.91,6.1
1675,2020-05-13,2020,5,México,Este,Metales,Pequeña (10-49),36,B Corp,Plástico,Co-procesamiento,1918.21,476.49,1441.72,24.84,1140.57,4730.12,1455.16,463165.11,887819.56,3,91.69,8.1
1676,2019-07-07,2019,7,Paraguay,Este,Químicos,Grande (250+),1067,Cradle to Cradle,Plástico,Reutilización,1689.8,436.23,1253.57,25.82,737.79,5001.32,2639.89,1227.08,1241.03,18,1.14,1.6
1677,2023-12-11,2023,12,Ecuador,Norte,Manufactura,Grande (250+),1676,EMAS,Madera,Remanufactura,1352.71,472.85,879.86,34.96,843.11,3484.49,1511.9,402005.85,370422.38,21,-7.86,7.8
1678,2024-08-18,2024,8,Perú,Este,Químicos,Micro (<10),2,B Corp,Plástico,Co-procesamiento,856.32,211.04,645.28,24.64,216.15,2418.37,586.72,89962.45,68095.55,37,-24.31,2.4
1679,2021-01-25,2021,1,Paraguay,Norte,Alimentos,Micro (<10),5,EMAS,Papel/Cartón,Economía de Producto como Servicio,425.03,355.39,69.64,83.62,858.36,3859.7,1235.26,289045.96,308898.43,7,6.87,2.4
1680,2020-01-20,2020,1,España,Norte,Agroindustria,Grande (250+),1363,EMAS,Residuos Orgánicos,Reciclaje,4511.35,3177.57,1333.78,70.44,5859.6,23462.66,24936.6,257231.39,530338.05,25,106.17,1.7
1681,2022-11-11,2022,11,Ecuador,Oeste,Agroindustria,Micro (<10),4,ISO 50001,Construcción,Compostaje,4747.37,4473.37,274.0,94.23,10328.61,25562.23,11399.62,319992.91,278797.75,20,-12.87,6.0
1682,2020-04-04,2020,4,México,Este,Construcción,Micro (<10),1,Cradle to Cradle,Plástico,Upcycling,1799.72,1523.43,276.29,84.65,2245.48,5798.39,11783.48,145620.04,310088.11,45,112.94,8.9
1683,2024-04-25,2024,4,Chile,Norte,Papel y Cartón,Grande (250+),1916,ISO 14001 + B Corp,Metal,Digestión Anaeróbica,794.7,775.7,19.0,97.61,767.09,10978.84,6016.67,440693.35,430459.56,34,-2.32,5.0
1684,2023-08-21,2023,8,Brasil,Centro,Manufactura,Pequeña (10-49),18,B Corp,Papel/Cartón,Compostaje,3531.87,3185.12,346.75,90.18,5918.98,43904.95,8816.03,485699.21,1263983.65,31,160.24,5.0
1685,2024-01-26,2024,1,Perú,Sur,Agroindustria,Micro (<10),5,ISO 50001,Papel/Cartón,Reutilización,1855.0,476.69,1378.31,25.7,864.44,5955.8,2935.2,357627.68,707795.08,9,97.91,3.5
1686,2023-11-07,2023,11,Brasil,Centro,Plásticos,Grande (250+),1387,B Corp,Papel/Cartón,Reciclaje,2969.67,1718.28,1251.39,57.86,3706.0,20031.97,13147.02,355079.16,426734.37,35,20.18,6.9
1687,2024-11-06,2024,11,Ecuador,Sur,Agroindustria,Pequeña (10-49),24,Ninguna,Químico Peligroso,Intercambio Industrial,3886.45,2169.99,1716.46,55.83,3758.43,18370.34,8866.1,491915.65,1601599.82,17,225.58,8.0
1688,2019-02-24,2019,2,Argentina,Sur,Construcción,Mediana (50-249),51,Cradle to Cradle,Químico Peligroso,Intercambio Industrial,2134.78,1390.4,744.38,65.13,989.39,3603.66,2688.71,125473.75,328907.69,46,162.13,5.2
1689,2023-05-19,2023,5,México,Centro,Metales,Micro (<10),7,B Corp,Construcción,Remanufactura,1416.35,921.67,494.68,65.07,1517.35,12741.84,1828.27,173905.05,284100.74,26,63.37,3.1
1690,2023-05-24,2023,5,México,Este,Plásticos,Micro (<10),1,Cradle to Cradle,Madera,Remanufactura,1798.18,1409.12,389.06,78.36,927.68,9167.21,4221.84,51309.99,151436.05,12,195.14,4.2
1691,2019-10-14,2019,10,España,Norte,Alimentos,Mediana (50-249),237,ISO 14001,Textil,Upcycling,2491.93,1164.35,1327.58,46.72,2072.02,17108.86,7626.67,215015.15,366753.14,22,70.57,3.3
1692,2020-07-28,2020,7,Uruguay,Este,Textil,Pequeña (10-49),23,ISO 50001,Construcción,Compostaje,3511.8,3012.27,499.53,85.78,6118.1,23473.55,23206.69,20729.65,54479.8,43,162.81,5.9
1693,2023-11-24,2023,11,Colombia,Centro,Químicos,Micro (<10),2,ISO 14001 + B Corp,Plástico,Co-procesamiento,2853.16,1082.62,1770.54,37.94,2574.44,6113.88,4139.29,341313.21,937717.77,8,174.74,7.7
1694,2021-10-27,2021,10,Paraguay,Norte,Papel y Cartón,Pequeña (10-49),37,ISO 14001,Vidrio,Co-procesamiento,4770.09,1841.79,2928.3,38.61,4555.95,25082.39,14683.37,252430.43,248876.66,15,-1.41,4.0
1695,2019-09-26,2019,9,Paraguay,Centro,Electrónica,Pequeña (10-49),42,ISO 14001 + B Corp,Residuos Orgánicos,Reutilización,98.47,73.84,24.63,74.99,70.54,1059.59,433.03,339077.61,1103048.56,8,225.31,1.7
1696,2023-05-14,2023,5,Chile,Sur,Manufactura,Grande (250+),1611,ISO 14001,Químico Peligroso,Reciclaje,318.09,221.02,97.07,69.48,295.12,1661.14,1424.26,96588.46,268367.64,18,177.85,2.2
1697,2024-04-10,2024,4,México,Sur,Electrónica,Grande (250+),848,EMAS,Vidrio,Reparación,1530.65,430.86,1099.79,28.15,519.18,1032.18,360.8,11384.53,34499.3,0,203.04,2.0
1698,2023-05-05,2023,5,España,Oeste,Textil,Mediana (50-249),83,B Corp,Electrónicos (RAEE),Remanufactura,241.39,137.22,104.17,56.85,335.74,477.66,769.42,339828.61,778339.38,22,129.04,1.8
1699,2022-08-14,2022,8,Brasil,Centro,Construcción,Grande (250+),422,B Corp,Químico Peligroso,Intercambio Industrial,2383.22,1290.76,1092.46,54.16,1440.93,3043.82,5486.71,232894.92,169866.5,50,-27.06,5.8
1700,2023-08-08,2023,8,Paraguay,Este,Textil,Pequeña (10-49),24,ISO 14001,Madera,Co-procesamiento,198.98,95.86,103.12,48.18,152.54,556.72,579.42,205534.72,417115.83,5,102.94,5.8
1701,2020-11-21,2020,11,México,Norte,Metales,Mediana (50-249),111,B Corp,Madera,Digestión Anaeróbica,3977.82,1874.79,2103.03,47.13,2560.61,10885.93,5597.91,97160.18,214353.21,49,120.62,4.5
1702,2020-10-06,2020,10,Colombia,Sur,Manufactura,Mediana (50-249),63,Cradle to Cradle,Electrónicos (RAEE),Reparación,2243.05,1628.3,614.75,72.59,1621.2,3126.02,5828.23,258764.49,787244.37,29,204.23,5.2
1703,2024-06-12,2024,6,España,Norte,Plásticos,Mediana (50-249),231,ISO 50001,Vidrio,Co-procesamiento,3413.8,1610.05,1803.75,47.16,1675.2,7176.18,4664.44,141925.35,394263.42,2,177.8,7.1
1704,2019-01-24,2019,1,Uruguay,Sur,Metales,Pequeña (10-49),17,B Corp,Químico Peligroso,Economía de Producto como Servicio,198.3,160.25,38.05,80.81,287.5,260.17,413.32,384745.22,906325.49,31,135.57,4.6
1705,2019-12-10,2019,12,Uruguay,Norte,Plásticos,Micro (<10),5,EMAS,Construcción,Economía de Producto como Servicio,2762.0,1433.22,1328.78,51.89,687.95,10245.98,10939.44,75318.5,135589.2,49,80.02,7.3
1706,2019-09-15,2019,9,Paraguay,Norte,Químicos,Micro (<10),1,ISO 14001,Textil,Co-procesamiento,2333.68,491.82,1841.86,21.07,409.59,2904.22,3110.36,346776.13,859602.68,14,147.88,3.8
1707,2023-11-02,2023,11,Brasil,Este,Papel y Cartón,Grande (250+),542,B Corp,Químico Peligroso,Intercambio Industrial,3775.04,2636.82,1138.22,69.85,1121.98,32365.07,5819.06,491323.5,1428963.82,28,190.84,3.4
1708,2019-02-22,2019,2,Paraguay,Centro,Agroindustria,Micro (<10),7,EMAS,Papel/Cartón,Co-procesamiento,962.29,262.45,699.84,27.27,324.71,3857.37,613.6,124482.81,366255.15,22,194.22,8.1
1709,2019-01-08,2019,1,Colombia,Oeste,Metales,Micro (<10),8,ISO 14001 + B Corp,Electrónicos (RAEE),Intercambio Industrial,1359.78,1230.26,129.52,90.47,1614.9,5130.73,8392.3,177695.76,292131.66,43,64.4,8.1
1710,2020-02-03,2020,2,Perú,Sur,Textil,Mediana (50-249),175,ISO 14001,Textil,Compostaje,4108.99,1648.16,2460.83,40.11,2804.13,4998.58,11157.64,450588.78,1090529.89,1,142.02,3.2
1711,2020-02-22,2020,2,Brasil,Sur,Alimentos,Micro (<10),6,EMAS,Vidrio,Reutilización,1549.91,508.19,1041.72,32.79,1119.11,6142.17,1922.5,493180.1,608106.87,48,23.3,7.0
1712,2024-10-19,2024,10,Perú,Este,Papel y Cartón,Grande (250+),1813,ISO 14001,Plástico,Reciclaje,3578.54,1584.02,1994.52,44.26,3035.03,11209.6,9129.22,267435.28,816494.75,21,205.31,8.0
1713,2021-01-18,2021,1,Perú,Centro,Químicos,Pequeña (10-49),32,B Corp,Metal,Digestión Anaeróbica,536.8,463.89,72.91,86.42,731.63,6032.12,1313.78,16668.32,48291.74,8,189.72,6.3
1714,2023-09-01,2023,9,Perú,Sur,Químicos,Mediana (50-249),142,B Corp,Residuos Orgánicos,Upcycling,1683.64,1552.86,130.78,92.23,2159.78,3284.63,6565.58,333160.72,254564.72,43,-23.59,8.1
1715,2022-08-16,2022,8,Chile,Oeste,Agroindustria,Mediana (50-249),161,B Corp,Electrónicos (RAEE),Compostaje,1269.29,1024.71,244.58,80.73,923.92,6939.33,6616.99,123395.73,175019.25,18,41.84,4.5
1716,2020-12-22,2020,12,Ecuador,Oeste,Químicos,Mediana (50-249),217,Cradle to Cradle,Metal,Digestión Anaeróbica,2290.08,1898.15,391.93,82.89,3919.91,15578.74,9400.96,392793.52,1157454.13,35,194.67,4.4
1717,2019-08-06,2019,8,Paraguay,Este,Construcción,Micro (<10),4,ISO 14001 + B Corp,Metal,Reciclaje,4299.24,1709.2,2590.04,39.76,4189.38,19434.25,8585.13,22718.19,62861.19,3,176.7,3.3
1718,2024-02-23,2024,2,México,Este,Metales,Grande (250+),1549,ISO 50001,Madera,Compostaje,2387.24,852.26,1534.98,35.7,1541.23,10181.95,1817.06,186494.75,456400.1,14,144.73,6.4
1719,2021-03-22,2021,3,Ecuador,Centro,Electrónica,Grande (250+),1782,Cradle to Cradle,Papel/Cartón,Compostaje,4623.61,2466.03,2157.58,53.34,5006.01,20323.96,18069.72,285384.5,764181.54,21,167.77,9.1
1720,2024-04-24,2024,4,Paraguay,Oeste,Plásticos,Micro (<10),4,ISO 50001,Construcción,Economía de Producto como Servicio,550.43,414.76,135.67,75.35,387.13,4697.73,2256.55,72719.99,195474.42,33,168.8,3.5
1721,2022-07-04,2022,7,México,Sur,Agroindustria,Pequeña (10-49),33,Ninguna,Vidrio,Intercambio Industrial,2311.04,2117.22,193.82,91.61,1895.7,4044.72,11639.11,489268.52,652926.31,24,33.45,2.5
1722,2019-03-23,2019,3,Brasil,Este,Textil,Micro (<10),6,ISO 14001,Químico Peligroso,Reciclaje,4347.9,1314.72,3033.18,30.24,2472.47,4846.22,5359.07,325274.85,825389.1,21,153.75,9.5
1723,2023-04-11,2023,4,Uruguay,Sur,Papel y Cartón,Mediana (50-249),105,ISO 50001,Construcción,Co-procesamiento,3497.56,1291.57,2205.99,36.93,2524.27,16233.63,10281.99,228946.49,616833.78,8,169.42,4.8
1724,2020-07-01,2020,7,Paraguay,Norte,Agroindustria,Micro (<10),7,ISO 14001,Plástico,Remanufactura,2451.14,1936.74,514.4,79.01,869.53,7969.85,10090.88,126439.13,441274.5,33,249.0,4.4
1725,2020-02-01,2020,2,Perú,Oeste,Textil,Mediana (50-249),171,EMAS,Construcción,Reciclaje,1783.7,362.72,1420.98,20.34,561.91,1496.71,1694.21,111768.68,278951.94,36,149.58,2.9
1726,2022-04-09,2022,4,Argentina,Centro,Metales,Micro (<10),6,ISO 50001,Construcción,Upcycling,4707.0,3665.91,1041.09,77.88,5270.95,8056.07,28741.78,80794.61,207721.86,42,157.1,9.1
1727,2019-08-05,2019,8,México,Centro,Químicos,Micro (<10),5,ISO 14001,Metal,Digestión Anaeróbica,868.24,553.42,314.82,63.74,930.94,1468.1,926.79,376834.01,779044.04,48,106.73,6.4
1728,2019-06-26,2019,6,Perú,Sur,Alimentos,Pequeña (10-49),22,ISO 50001,Textil,Reutilización,3105.3,2509.76,595.54,80.82,4197.43,28213.08,19063.06,58378.91,92375.01,50,58.23,1.1
1729,2023-05-03,2023,5,Ecuador,Norte,Químicos,Grande (250+),1260,ISO 14001 + B Corp,Químico Peligroso,Reutilización,2326.96,486.79,1840.17,20.92,1168.51,5555.4,687.95,111296.5,63667.85,28,-42.79,6.8
1730,2021-10-25,2021,10,Ecuador,Centro,Metales,Mediana (50-249),82,ISO 14001,Electrónicos (RAEE),Remanufactura,489.35,225.84,263.51,46.15,215.15,2865.78,854.36,450727.21,753832.07,39,67.25,2.6
1731,2019-05-26,2019,5,Brasil,Sur,Plásticos,Micro (<10),7,EMAS,Plástico,Economía de Producto como Servicio,4838.39,1820.46,3017.93,37.63,2762.68,21542.13,5333.3,23946.48,80538.98,16,236.33,8.9
1732,2021-02-14,2021,2,Chile,Centro,Textil,Pequeña (10-49),36,ISO 14001 + B Corp,Papel/Cartón,Intercambio Industrial,3921.64,3602.94,318.7,91.87,6747.21,48530.9,13937.95,484357.39,883884.12,43,82.49,7.6
1733,2019-01-13,2019,1,Perú,Norte,Químicos,Mediana (50-249),165,Cradle to Cradle,Electrónicos (RAEE),Co-procesamiento,3229.92,3007.21,222.71,93.1,3930.44,10650.6,11174.6,474859.13,955421.86,39,101.2,6.5
